open_time,open,high,low,close,volume,,value,cash,totalValue
2022/1/7 11:00,42167.89,42244.65,42156,42175.94,1218.63,,,,
2022/1/7 11:05,42175.94,42289.69,42171.15,42281,1119.369,,,,
2022/1/7 11:10,42281,42318,42225.58,42262.13,697.227,,,,
2022/1/7 11:15,42262.12,42345.63,42230,42279.45,642.59,,,,
2022/1/7 11:20,42279.44,42335.7,42250,42261.45,503.096,,,,
2022/1/7 11:25,42262.62,42269.79,42220,42248.75,362.684,,,,
2022/1/7 11:30,42248.75,42270.68,42191.47,42248.59,491.974,,,,
2022/1/7 11:35,42248.6,42271.01,42198.01,42226.42,356.026,,,,
2022/1/7 11:40,42226,42259.99,42181.07,42251.2,355.278,,,,
2022/1/7 11:45,42251.2,42303.65,42235.98,42260.45,616.618,,,,
2022/1/7 11:50,42260.44,42268.34,42200,42227.46,393.574,,,,
2022/1/7 11:55,42227.47,42268,42190.9,42249.99,421.276,,,,
2022/1/7 12:00,42250,42361.08,42250,42353.12,1002.703,,,,
2022/1/7 12:05,42353.13,42367.41,42288,42300,546.001,,,,
2022/1/7 12:10,42299.99,42359.47,42262.09,42345.71,492.958,,,,
2022/1/7 12:15,42346.99,42395,42308.37,42370.74,494.395,,,,
2022/1/7 12:20,42370.74,42409.99,42294.79,42328.61,599.7,,,,
2022/1/7 12:25,42328.61,42468,42300.69,42429.99,1270.538,,,,
2022/1/7 12:30,42430,42493.69,42423.95,42433.01,918.611,,,,
2022/1/7 12:35,42433.01,42450,42391.73,42436.85,557.485,,,,
2022/1/7 12:40,42436.86,42490,42378.16,42460.95,573.207,,,,
2022/1/7 12:45,42459.74,42482.76,42414.59,42438.56,466.73,,,,
2022/1/7 12:50,42438.56,42461.99,42338.19,42366.06,713.462,,,,
2022/1/7 12:55,42366.05,42416.77,42350.78,42393.02,554.057,,,,
2022/1/7 13:00,42393.02,42477.48,42386.36,42393.59,637.685,,,,
2022/1/7 13:05,42393.59,42419.03,42257.07,42293.1,1309.311,,,,
2022/1/7 13:10,42293.09,42318.72,42170,42231.11,1361.212,,,,
2022/1/7 13:15,42231.11,42300,42170.04,42203.2,1704.511,,,,
2022/1/7 13:20,42203.2,42295.82,42190,42284.7,840.419,,,,
2022/1/7 13:25,42284.7,42334.37,42213.63,42287.47,862.055,,,,
2022/1/7 13:30,42287.47,42791.45,42287.47,42539.37,7534.494,,,,
2022/1/7 13:35,42532.45,42576.14,41250,41696.61,10560.401,,,,
2022/1/7 13:40,41695.71,41741.93,41059.98,41408.98,11527.158,,,,
2022/1/7 13:45,41408.98,41738.4,41280.62,41600.01,5813.247,,,,
2022/1/7 13:50,41600.01,41674.03,41406.98,41410.5,2616.13,,,,
2022/1/7 13:55,41407.31,41528.54,41360.03,41471.53,2543.849,,,,
2022/1/7 14:00,41474.25,41550,41379.49,41518.88,2076.593,,,,
2022/1/7 14:05,41518.88,41695.99,41492.35,41673.31,1917.283,,,,
2022/1/7 14:10,41671.85,41722.99,41592.33,41707.62,1638.552,,,,
2022/1/7 14:15,41707.62,41821.74,41630.01,41796.65,2448.785,,,,
2022/1/7 14:20,41796.64,41819.91,41715.02,41747.38,1379.077,,,,
2022/1/7 14:25,41747.37,41860,41745.3,41839.99,1494.473,,,,
2022/1/7 14:30,41839.99,41895.5,41621.19,41639.78,2686.357,,,,
2022/1/7 14:35,41639.77,41810.6,41570.49,41777.3,2803.363,,,,
2022/1/7 14:40,41777.29,41989.49,41724.87,41951.67,2212.406,,,,
2022/1/7 14:45,41951.69,42119.78,41940.97,41988.8,3484.763,,,,
2022/1/7 14:50,41988.69,42010.95,41890,41911.27,1495.071,,,,
2022/1/7 14:55,41911.27,42004,41860.39,41876.11,1140.007,,,,
2022/1/7 15:00,41876.12,41900,41663.05,41693.53,2580.125,,,,
2022/1/7 15:05,41693.54,41693.54,41500,41524.36,3015.938,,,,
2022/1/7 15:10,41524.36,41687.03,41511.9,41576.73,1885.097,,,,
2022/1/7 15:15,41576.73,41592.22,41420,41540.06,2250.846,,,,
2022/1/7 15:20,41540.06,41674.8,41466.61,41545.6,1450.066,,,,
2022/1/7 15:25,41545.59,41656.19,41540.01,41573.64,843.558,,,,
2022/1/7 15:30,41573.64,41658.79,41533,41581.62,940.093,,,,
2022/1/7 15:35,41581.61,41616.2,41291,41323.02,3093.952,,,,
2022/1/7 15:40,41322.31,41428.9,41146.36,41239.37,4948.464,,,,
2022/1/7 15:45,41239.36,41309.26,41100,41161.52,4727.295,,,,
2022/1/7 15:50,41161.52,41387.73,40456.56,41225.74,17758.892,,,,
2022/1/7 15:55,41225.73,41456.27,41085.77,41297.41,7325.422,,,,
2022/1/7 16:00,41297.14,41562.53,41291.38,41388.43,5321.268,,,,
2022/1/7 16:05,41388.43,41471.35,41253.85,41266.81,4015.235,,,,
2022/1/7 16:10,41266.8,41300,41031.26,41188.89,4116.276,,,,
2022/1/7 16:15,41188.89,41280,40900,40993.58,4003.973,,,,
2022/1/7 16:20,40993.37,41270,40950,41214.73,2994.705,,,,
2022/1/7 16:25,41214.72,41860.29,41163.3,41678.01,8752.877,,,,
2022/1/7 16:30,41678.02,41775.74,41550,41676.78,2474.062,,,,
2022/1/7 16:35,41676.79,41699.99,41529.14,41611.89,1447.68,,,,
2022/1/7 16:40,41611.88,41753.02,41608.38,41706.82,1742.385,,,,
2022/1/7 16:45,41705.7,41915,41629.58,41887,2940.586,,,,
2022/1/7 16:50,41887,42000.69,41832.47,41968.35,3142.911,,,,
2022/1/7 16:55,41968.34,42345.81,41891,42131.75,4540.094,,,,
2022/1/7 17:00,42127.15,42140,41993.64,42021.45,2284.977,,,,
2022/1/7 17:05,42021.45,42026.8,41950,41975,1718.44,,,,
2022/1/7 17:10,41976.61,42069.98,41914.71,41978.46,1206.468,,,,
2022/1/7 17:15,41978.46,42029,41875.41,41882.27,1238.421,,,,
2022/1/7 17:20,41882.27,41908.62,41817.68,41850.75,1572.618,,,,
2022/1/7 17:25,41850.76,41918.32,41757.51,41905.14,2094.123,,,,
2022/1/7 17:30,41905.13,41905.13,41805.01,41817.89,1241.925,,,,
2022/1/7 17:35,41817.89,41850,41756.7,41818.37,1010.889,,,,
2022/1/7 17:40,41818.37,41889.72,41818.37,41873.41,514.641,,,,
2022/1/7 17:45,41873.41,41996.24,41849.39,41882.41,1366.514,,,,
2022/1/7 17:50,41882.4,41979.93,41861.12,41977.37,370.896,,,,
2022/1/7 17:55,41977.36,41990,41922.5,41978.79,454.332,,,,
2022/1/7 18:00,41978.8,41990,41868.62,41977.4,734.492,,,,
2022/1/7 18:05,41977.41,41977.41,41867,41877.39,516.386,,,,
2022/1/7 18:10,41877.39,41938.93,41858.53,41910.19,776.728,,,,
2022/1/7 18:15,41906.2,41991,41825.88,41825.88,649.334,,,,
2022/1/7 18:20,41825.88,41846.4,41730,41741.68,1145.082,,,,
2022/1/7 18:25,41743.79,41770,41638.23,41666,1319.472,,,,
2022/1/7 18:30,41665.99,41826.73,41660.54,41769.98,1056.186,,,,
2022/1/7 18:35,41769.98,41807.86,41700,41720.46,427.514,,,,
2022/1/7 18:40,41720.47,41757.8,41660,41674.67,453.466,,,,
2022/1/7 18:45,41674.51,41698.18,41544.57,41560.59,1232.791,,,,
2022/1/7 18:50,41560.58,41654.52,41510.64,41626.18,830.372,,,,
2022/1/7 18:55,41623.77,41716.64,41620.51,41695.07,528.135,,,,
2022/1/7 19:00,41695.07,41758.52,41661.89,41661.89,1147.858,,,,
2022/1/7 19:05,41663.16,41664.45,41510.21,41525.17,1168.875,,,,
2022/1/7 19:10,41525.16,41617.58,41510,41540.09,740.926,,,,
2022/1/7 19:15,41540.09,41655.97,41540.09,41613.94,743.912,,,,
2022/1/7 19:20,41613.94,41620.6,41542.45,41586.08,378.621,,,,
2022/1/7 19:25,41582.92,41719.87,41570,41719.87,690.081,,,,
2022/1/7 19:30,41718,41774.13,41675,41749.98,797.807,,,,
2022/1/7 19:35,41749.98,41809,41732.93,41796.4,682.378,,,,
2022/1/7 19:40,41796.4,41809,41722.4,41771.35,601.075,,,,
2022/1/7 19:45,41771.35,41887.99,41699.44,41821.95,869.977,,,,
2022/1/7 19:50,41821.95,41836.73,41718.33,41813.6,595.071,,,,
2022/1/7 19:55,41810.77,41835.05,41733.92,41764.32,414.388,,,,
2022/1/7 20:00,41763.67,41898.76,41763.66,41880,572.322,,,,
2022/1/7 20:05,41879.99,41932.87,41843.15,41861.84,684.791,,,,
2022/1/7 20:10,41862.12,41870,41676.57,41707.39,817.044,,,,
2022/1/7 20:15,41707.39,41743.21,41630.39,41670.82,776.238,,,,
2022/1/7 20:20,41670.82,41740.93,41610.02,41630.51,735.093,,,,
2022/1/7 20:25,41630.51,41684.33,41582.07,41671.51,825.34,,,,
2022/1/7 20:30,41671.52,41797.11,41640,41781.36,935.307,,,,
2022/1/7 20:35,41781.36,41885.31,41729.52,41841.28,747.298,,,,
2022/1/7 20:40,41841.27,41880,41772.11,41840,573.719,,,,
2022/1/7 20:45,41841.01,41920.35,41779.31,41903.84,846.136,,,,
2022/1/7 20:50,41903.84,42056.36,41868.01,41972.15,1648.946,,,,
2022/1/7 20:55,41972.14,42013.03,41893.16,41910.96,585.091,,,,
2022/1/7 21:00,41914,42006.37,41895.32,41967.9,627.34,,,,
2022/1/7 21:05,41967.9,42025,41915.11,41919.89,460.217,,,,
2022/1/7 21:10,41919.89,41949.87,41863.55,41872.09,608.701,,,,
2022/1/7 21:15,41872.09,41908.27,41860.64,41867.68,477.241,,,,
2022/1/7 21:20,41867.69,41965.4,41867.69,41951,406.304,,,,
2022/1/7 21:25,41948,41972.3,41843,41848.99,439.635,,,,
2022/1/7 21:30,41849,41930.2,41846.88,41860.96,327.022,,,,
2022/1/7 21:35,41860,41959.76,41844.79,41953.47,395.133,,,,
2022/1/7 21:40,41953.46,41956.19,41865.44,41919.23,425.041,,,,
2022/1/7 21:45,41919.23,41959.22,41881.3,41914.99,287.449,,,,
2022/1/7 21:50,41915,41957.15,41855.72,41861.74,254.599,,,,
2022/1/7 21:55,41861.74,41940,41857.08,41862.38,392.009,,,,
2022/1/7 22:00,41862.37,41864.73,41758.79,41785.28,765.452,,,,
2022/1/7 22:05,41785.28,41808,41714.79,41773.24,721.387,,,,
2022/1/7 22:10,41773.24,41810.17,41685.52,41687.7,659.939,,,,
2022/1/7 22:15,41687.71,41821.18,41687.12,41798.22,379.526,,,,
2022/1/7 22:20,41798.21,41798.22,41665.87,41751.7,453.226,,,,
2022/1/7 22:25,41751.69,41795,41747.63,41760.85,308.768,,,,
2022/1/7 22:30,41760.85,41760.86,41667.01,41677.9,479.592,,,,
2022/1/7 22:35,41677.89,41677.9,41663.4,41672.72,251.936,,,,
2022/1/7 22:40,41672.72,41680.96,41537.26,41555.72,734.187,,,,
2022/1/7 22:45,41555.72,41650,41555,41600,760.981,,,,
2022/1/7 22:50,41599.99,41615.1,41322,41432.59,2274.931,,,,
2022/1/7 22:55,41432.59,41535,41373,41522.5,1054.898,,,,
2022/1/7 23:00,41522.5,41586.38,41465.64,41493.85,939.284,,,,
2022/1/7 23:05,41493.84,41583.94,41426.06,41500.64,752.37,,,,
2022/1/7 23:10,41500,41549.17,41458.82,41465.49,543.427,,,,
2022/1/7 23:15,41465.5,41532.91,41405,41408.88,530.714,,,,
2022/1/7 23:20,41407.81,41440.48,41300,41421.19,1475.467,,,,
2022/1/7 23:25,41425.88,41494.46,41401.6,41490.31,578.15,,,,
2022/1/7 23:30,41490.3,41534.26,41484.99,41508.37,718.584,,,,
2022/1/7 23:35,41508.38,41574.4,41507.25,41557.51,565.599,,,,
2022/1/7 23:40,41557.51,41570.03,41478.07,41550.68,525.689,,,,
2022/1/7 23:45,41550.68,41567,41413.93,41436.81,763.099,,,,
2022/1/7 23:50,41436.81,41517,41434.76,41486.77,397.183,,,,
2022/1/7 23:55,41486.77,41553.88,41486.76,41553.86,300.917,,,,
2022/1/8 0:00,41553.87,41749.31,41553.87,41615.01,2534.22,,,,
2022/1/8 0:05,41615,41680.86,41553.86,41612.68,849.899,,,,
2022/1/8 0:10,41612.67,41724.87,41560.21,41703.38,753.203,,,,
2022/1/8 0:15,41703.38,41796,41680.06,41782.69,800.031,,,,
2022/1/8 0:20,41784.93,41825.3,41734.66,41785.2,1156.841,,,,
2022/1/8 0:25,41785.2,41824,41742,41778.82,583.204,,,,
2022/1/8 0:30,41778.82,41816,41748.98,41760.59,399.072,,,,
2022/1/8 0:35,41760.6,41767.96,41690.53,41739.8,564.663,,,,
2022/1/8 0:40,41739.81,41800,41687.62,41794.31,395.661,,,,
2022/1/8 0:45,41794.3,41982.53,41777,41940.03,1664.109,,,,
2022/1/8 0:50,41940.03,41987,41903.41,41970.93,798.64,,,,
2022/1/8 0:55,41970.93,42126.99,41953.92,41992.23,2040.884,,,,
2022/1/8 1:00,41985.7,42214.81,41923.99,42151.45,1883.856,,,,
2022/1/8 1:05,42151.45,42196.79,42108.53,42178.54,859.745,,,,
2022/1/8 1:10,42179.43,42247.36,42131.33,42174.84,935.862,,,,
2022/1/8 1:15,42174.83,42179.3,42037.01,42059.99,990.349,,,,
2022/1/8 1:20,42060,42071.38,41977.91,41998.87,808.262,,,,
2022/1/8 1:25,41999.98,41999.99,41923.67,41994.54,644.289,,,,
2022/1/8 1:30,41994.54,42020.11,41940,41961.87,649.441,,,,
2022/1/8 1:35,41961.87,41982.79,41922.48,41978.63,295.248,,,,
2022/1/8 1:40,41978.63,42049.78,41973.37,42002.04,455.591,,,,
2022/1/8 1:45,42002.04,42053.56,41944.28,42000.49,421.161,,,,
2022/1/8 1:50,42000.49,42013.96,41869.21,41884.01,693.759,,,,
2022/1/8 1:55,41884.02,41904.64,41829.33,41880.01,594.164,,,,
2022/1/8 2:00,41881.76,41916.2,41817.28,41882.58,413.738,,,,
2022/1/8 2:05,41882.58,41933,41846.61,41852.09,416.134,,,,
2022/1/8 2:10,41852.09,41862.63,41806.45,41852.81,500.805,,,,
2022/1/8 2:15,41854.47,41861.24,41821.31,41853.91,186.194,,,,
2022/1/8 2:20,41853.91,41912.26,41831.68,41851.97,494.419,,,,
2022/1/8 2:25,41851.68,41883.61,41777.39,41808.85,558.679,,,,
2022/1/8 2:30,41808.84,41814.9,41720.78,41730.01,622.135,,,,
2022/1/8 2:35,41730,41743.84,41701,41703.92,422.348,,,,
2022/1/8 2:40,41703.92,41756.19,41685,41724.36,426.369,,,,
2022/1/8 2:45,41724.36,41827.52,41724.36,41792.06,721.597,,,,
2022/1/8 2:50,41792.05,41860.49,41782.38,41823.75,420.765,,,,
2022/1/8 2:55,41823.75,41879.67,41801.94,41870.9,388.177,,,,
2022/1/8 3:00,41870.9,41873.51,41830,41836.01,293.082,,,,
2022/1/8 3:05,41836,41896.09,41806.02,41874,247.222,,,,
2022/1/8 3:10,41873.99,41888,41811.03,41823.91,267.562,,,,
2022/1/8 3:15,41823.9,41848.6,41746.62,41777.49,407.306,,,,
2022/1/8 3:20,41777.49,41797.09,41685.96,41696.51,606.952,,,,
2022/1/8 3:25,41696.51,41767.17,41630.02,41754.05,1080.032,,,,
2022/1/8 3:30,41755.39,41804,41690.54,41780,467.354,,,,
2022/1/8 3:35,41780,41814.73,41749.98,41751.61,469.009,,,,
2022/1/8 3:40,41751.61,41845.5,41742.8,41793.01,440.133,,,,
2022/1/8 3:45,41793.01,41850,41755,41766.65,399.57,,,,
2022/1/8 3:50,41766.66,41788.28,41696,41773.35,508.517,,,,
2022/1/8 3:55,41773.34,41849.98,41753.74,41796.03,536.07,,,,
2022/1/8 4:00,41796.03,41843.13,41786.44,41787.7,317.948,,,,
2022/1/8 4:05,41787.7,41859.4,41773.27,41845,315.671,,,,
2022/1/8 4:10,41845,41890,41805.51,41807.44,301.259,,,,
2022/1/8 4:15,41807.44,41870,41794.55,41804.9,251.277,,,,
2022/1/8 4:20,41804.91,41844.24,41774.39,41837,234.508,,,,
2022/1/8 4:25,41836.99,41874.55,41815.76,41825.54,209.4,,,,
2022/1/8 4:30,41825.53,41832.39,41740.28,41828.86,465.151,,,,
2022/1/8 4:35,41828.85,41873.44,41810.53,41865,386.601,,,,
2022/1/8 4:40,41864.99,41988.67,41859.57,41924.41,846.163,,,,
2022/1/8 4:45,41924.41,41972.82,41896.06,41932.58,514.062,,,,
2022/1/8 4:50,41932.57,41950,41895,41932.9,259.703,,,,
2022/1/8 4:55,41932.9,41935,41865.19,41880,273.456,,,,
2022/1/8 5:00,41880.01,41884.9,41826.19,41848.67,337.01,,,,
2022/1/8 5:05,41847.81,41903,41820.01,41895.64,248.174,,,,
2022/1/8 5:10,41893.22,41923.93,41861.13,41909.9,167.355,,,,
2022/1/8 5:15,41909.89,41939.63,41895.81,41932.81,171.205,,,,
2022/1/8 5:20,41932.8,41936.21,41860,41869,236.09,,,,
2022/1/8 5:25,41867.77,41944.04,41863.28,41940.68,214.55,,,,
2022/1/8 5:30,41940.69,41949.45,41892.55,41910.67,245.873,,,,
2022/1/8 5:35,41910.67,41914.7,41834.24,41852.76,363.707,,,,
2022/1/8 5:40,41852.78,41866.93,41822,41860.01,271.949,,,,
2022/1/8 5:45,41860.01,41947.13,41812.01,41924.29,338.258,,,,
2022/1/8 5:50,41924.28,41979.98,41904.2,41942.5,473.912,,,,
2022/1/8 5:55,41942.49,41973.54,41918.17,41954.47,230.001,,,,
2022/1/8 6:00,41953.06,41974.84,41908.61,41924.51,309.038,,,,
2022/1/8 6:05,41924.5,41930,41853.27,41853.28,450.463,,,,
2022/1/8 6:10,41853.27,41888.35,41853,41872.56,256.308,,,,
2022/1/8 6:15,41872.55,41940.12,41872.54,41938.19,328.3,,,,
2022/1/8 6:20,41938.19,41946.03,41881,41881.99,244.669,,,,
2022/1/8 6:25,41882,41893.75,41846.1,41855.73,301.488,,,,
2022/1/8 6:30,41855.73,41859.93,41730,41750,770.876,,,,
2022/1/8 6:35,41750.01,41787.72,41730,41770.02,513.254,,,,
2022/1/8 6:40,41770.01,41830.73,41763.43,41821.3,318.321,,,,
2022/1/8 6:45,41821.31,41822.79,41711.35,41763.58,508.983,,,,
2022/1/8 6:50,41763.59,41896.74,41763.58,41868.49,511.024,,,,
2022/1/8 6:55,41868.45,41924.6,41860,41901.74,361.37,,,,
2022/1/8 7:00,41901.74,41934.99,41868.4,41923.99,392.767,,,,
2022/1/8 7:05,41923.99,41954.9,41897.4,41923.18,497.345,,,,
2022/1/8 7:10,41923.18,41947.19,41877.08,41899.18,364.489,,,,
2022/1/8 7:15,41899.19,41915.93,41840,41895.5,476.981,,,,
2022/1/8 7:20,41895.49,41895.5,41821.19,41831.3,328.154,,,,
2022/1/8 7:25,41831.3,41895.51,41831.29,41889.7,207.376,,,,
2022/1/8 7:30,41889.7,41950,41869.44,41929.93,432.614,,,,
2022/1/8 7:35,41930.55,41945.05,41839.46,41902.59,447.017,,,,
2022/1/8 7:40,41902.6,41928.38,41822.18,41846.88,398.211,,,,
2022/1/8 7:45,41846.88,41900,41825.73,41869.04,229.862,,,,
2022/1/8 7:50,41869.05,41896.82,41846.08,41859.86,118.87,,,,
2022/1/8 7:55,41860,41945.5,41840.68,41902.21,415.941,,,,
2022/1/8 8:00,41902.21,41973,41898.52,41949.56,679.671,,,,
2022/1/8 8:05,41949.56,42070.78,41944.96,42023.63,1327.744,,,,
2022/1/8 8:10,42020.24,42172.29,41994.94,42114.75,1680.81,,,,
2022/1/8 8:15,42114.74,42114.75,42046,42068.38,875.963,,,,
2022/1/8 8:20,42068.95,42107.58,42020,42059.02,573.549,,,,
2022/1/8 8:25,42059.03,42079.99,41959.94,41976.94,689.308,,,,
2022/1/8 8:30,41976.94,42020.91,41866.74,41944.4,1789.209,,,,
2022/1/8 8:35,41944.4,41947.48,41862.7,41909.18,786.02,,,,
2022/1/8 8:40,41909.18,41939.88,41891.5,41917.38,262.992,,,,
2022/1/8 8:45,41917.38,41999,41905.64,41998.99,1066.711,,,,
2022/1/8 8:50,41999,42016.34,41964.8,41982.55,379.28,,,,
2022/1/8 8:55,41982.55,41982.55,41920.51,41948.85,342.03,,,,
2022/1/8 9:00,41948.86,42046.99,41946.01,42011.01,872.478,,,,
2022/1/8 9:05,42011,42090,42003.45,42061.74,560.645,,,,
2022/1/8 9:10,42061.73,42093.78,42025,42090.78,443.366,,,,
2022/1/8 9:15,42093.78,42094.76,42016.67,42020.36,345.642,,,,
2022/1/8 9:20,42020.37,42020.37,41970,41984.99,415.155,,,,
2022/1/8 9:25,41985,42020,41951.44,41992.28,515.146,,,,
2022/1/8 9:30,41992.27,42000,41932.86,41999.99,340.063,,,,
2022/1/8 9:35,42000,42039.22,41993.01,42024.32,271.868,,,,
2022/1/8 9:40,42027.54,42150,41975.94,42087.38,1406.597,,,,
2022/1/8 9:45,42087.39,42107.25,42046.7,42056.87,388.004,,,,
2022/1/8 9:50,42056.87,42127.65,42056.86,42110.98,367.963,,,,
2022/1/8 9:55,42110.97,42144.33,42066.06,42138.03,540.502,,,,
2022/1/8 10:00,42140.19,42191.84,42034.17,42056.69,1250.196,,,,
2022/1/8 10:05,42056.69,42112.31,42052.39,42072.71,334.986,,,,
2022/1/8 10:10,42072.71,42118.99,42066.35,42086.9,311.785,,,,
2022/1/8 10:15,42086.9,42086.9,42006.65,42030,420.186,,,,
2022/1/8 10:20,42030.01,42052.79,42000.68,42027.37,297.737,,,,
2022/1/8 10:25,42027.36,42088.53,42020.2,42082.33,206.192,,,,
2022/1/8 10:30,42082.33,42093.33,42048.68,42048.68,226.387,,,,
2022/1/8 10:35,42048.69,42129,42045,42076.05,412.021,,,,
2022/1/8 10:40,42076.05,42083.77,41960,42001,1141.631,,,,
2022/1/8 10:45,42000.99,42004.65,41777,41874.1,2353.95,,,,
2022/1/8 10:50,41874.1,41925.7,41821.02,41874.68,714.229,,,,
2022/1/8 10:55,41874.68,41927.66,41850.01,41907.21,367.208,,,,
2022/1/8 11:00,41905.93,41923.3,41830,41848.62,489.907,,,,
2022/1/8 11:05,41848.61,41877,41760.02,41784.81,1759.666,,,,
2022/1/8 11:10,41784.81,41836.7,41780.49,41812.49,506.075,,,,
2022/1/8 11:15,41812.48,41851.07,41762.19,41851.07,1042.449,,,,
2022/1/8 11:20,41851.06,41851.07,41817.33,41845.77,391.719,,,,
2022/1/8 11:25,41845.77,41848.33,41802.83,41821.27,394.981,,,,
2022/1/8 11:30,41821.28,41860.52,41747.64,41780.85,747.462,,,,
2022/1/8 11:35,41780.84,41822.55,41763.77,41783.71,316.191,,,,
2022/1/8 11:40,41783.71,41888.66,41783.7,41874.25,565.506,,,,
2022/1/8 11:45,41873.86,41900,41851.39,41862.52,510.407,,,,
2022/1/8 11:50,41862.51,41941.99,41861.46,41929.81,626.309,,,,
2022/1/8 11:55,41929.98,41951.01,41908.08,41918.02,330.386,,,,
2022/1/8 12:00,41918.02,41974,41863.26,41972.42,735.041,,,,
2022/1/8 12:05,41972.42,42040.23,41961.02,41992.68,944.249,,,,
2022/1/8 12:10,41992.68,42005.69,41943.74,41970.24,400.112,,,,
2022/1/8 12:15,41970.04,41974.17,41850.33,41873.75,751.073,,,,
2022/1/8 12:20,41873.75,41912.79,41831.25,41837.2,469.16,,,,
2022/1/8 12:25,41837.19,41892.02,41820.12,41891.64,470.164,,,,
2022/1/8 12:30,41891.64,41906.99,41803.5,41845.44,640.519,,,,
2022/1/8 12:35,41845.45,41872.43,41780.67,41807.56,481.452,,,,
2022/1/8 12:40,41807.56,41809.85,41753,41760.07,961.139,,,,
2022/1/8 12:45,41760.08,41813.96,41759.38,41777.07,599.321,,,,
2022/1/8 12:50,41777.08,41866.98,41776.4,41846.05,519.252,,,,
2022/1/8 12:55,41846.06,41884.86,41845,41851.23,347.026,,,,
2022/1/8 13:00,41851.24,41922.08,41775.12,41899.93,778.812,,,,
2022/1/8 13:05,41899.92,41919.99,41855.6,41866.3,277.789,,,,
2022/1/8 13:10,41866.3,41885.14,41820.15,41833.47,364.147,,,,
2022/1/8 13:15,41833.46,41845.24,41560,41747.2,2649.797,,,,
2022/1/8 13:20,41747.16,41783.74,41699.07,41741.55,754.2,,,,
2022/1/8 13:25,41741.56,41906.08,41735.74,41879.22,824.182,,,,
2022/1/8 13:30,41879.22,41917.86,41803,41803.01,686.399,,,,
2022/1/8 13:35,41803,41899.79,41803,41854,409.645,,,,
2022/1/8 13:40,41854,41940,41850.06,41890.01,709.434,,,,
2022/1/8 13:45,41890,42028.11,41888.81,41947,2442.934,,,,
2022/1/8 13:50,41947,41988.45,41900,41900.98,569.827,,,,
2022/1/8 13:55,41900.98,41908.91,41835.01,41884.04,622.48,,,,
2022/1/8 14:00,41884.03,41963.14,41865.88,41953.72,621.123,,,,
2022/1/8 14:05,41953.72,41967.27,41888.48,41960,475.712,,,,
2022/1/8 14:10,41959.99,41960,41923,41952.08,340.014,,,,
2022/1/8 14:15,41952.08,41980,41865.5,41892.96,747.159,,,,
2022/1/8 14:20,41892.96,41911.56,41833,41867.42,774.101,,,,
2022/1/8 14:25,41868.4,41885.43,41834.78,41877.73,257.227,,,,
2022/1/8 14:30,41877.72,41901.36,41801.16,41819.99,453.769,,,,
2022/1/8 14:35,41819.99,41850.16,41784,41834.19,694.38,,,,
2022/1/8 14:40,41834.2,41882.49,41822.09,41836.63,378.123,,,,
2022/1/8 14:45,41836.64,41866.1,41785.9,41857.66,460.42,,,,
2022/1/8 14:50,41857.91,41861.4,41802,41815.8,392.862,,,,
2022/1/8 14:55,41815.8,41878.27,41705.4,41737.01,936.083,,,,
2022/1/8 15:00,41738.25,41792.14,41300,41491.31,4825.4,,,,
2022/1/8 15:05,41489.25,41681.55,41489.25,41649.29,2486.782,,,,
2022/1/8 15:10,41649.29,41657.98,41543.32,41580.11,1129.01,,,,
2022/1/8 15:15,41580.12,41699.94,41578.67,41664.32,903.928,,,,
2022/1/8 15:20,41664.22,41700,41619.18,41623.86,613.071,,,,
2022/1/8 15:25,41623.85,41638.4,41570,41629.89,598.257,,,,
2022/1/8 15:30,41629.89,41672.15,41500,41544.78,1077.377,,,,
2022/1/8 15:35,41544.77,41633.05,41536.46,41618.95,525.748,,,,
2022/1/8 15:40,41618.95,41684.01,41586.63,41664.26,673.028,,,,
2022/1/8 15:45,41664.25,41706,41628.3,41693.99,487.61,,,,
2022/1/8 15:50,41693.92,41724.02,41592.39,41619,603.614,,,,
2022/1/8 15:55,41618.99,41642.73,41562.67,41600.72,679.992,,,,
2022/1/8 16:00,41600.72,41613.02,41510.29,41576.4,927.75,,,,
2022/1/8 16:05,41573.13,41714.11,41542.02,41672.23,846.628,,,,
2022/1/8 16:10,41672.24,41729.6,41666.34,41696.1,706.047,,,,
2022/1/8 16:15,41696.1,41727.5,41622.35,41654.5,513.754,,,,
2022/1/8 16:20,41654.5,41675,41608.77,41617.7,381.377,,,,
2022/1/8 16:25,41617.71,41627.3,41480,41530.32,1494.295,,,,
2022/1/8 16:30,41529.78,41530.53,41291.8,41440.01,2664.224,,,,
2022/1/8 16:35,41440.01,41524.36,41423,41499.99,1236.323,,,,
2022/1/8 16:40,41499.99,41520,41373.47,41440.34,858.395,,,,
2022/1/8 16:45,41440.35,41487.6,41350.35,41455.8,1030.894,,,,
2022/1/8 16:50,41455.79,41520,41409.85,41504.7,651.902,,,,
2022/1/8 16:55,41504.69,41529.52,41184.79,41342.06,3899.34,,,,
2022/1/8 17:00,41342.06,41402.79,41083,41274.71,4235.325,,,,
2022/1/8 17:05,41274.72,41341.78,41199.03,41263.52,1516.039,,,,
2022/1/8 17:10,41263.99,41272.7,41106.31,41174,1564.32,,,,
2022/1/8 17:15,41174.01,41368.99,41167.19,41349.77,1870.451,,,,
2022/1/8 17:20,41349.77,41350,41253.71,41313.07,817.552,,,,
